plugin_name,install_count,pr_url,is_merged,build_status
simple-travis-runner,32,FALSE,,not_in_csv
testabilityexplorer,32,FALSE,,not_in_csv
aws-java-sdk2-cloudfront,31,FALSE,,not_in_csv
aws-java-sdk2-ssm,31,FALSE,,not_in_csv
codebeamer-coverage-publisher,31,FALSE,,not_in_csv
codescanner,31,FALSE,,not_in_csv
eclipse-update-site,31,FALSE,,not_in_csv
google-cloud-health-check,31,FALSE,,not_in_csv
m2-extra-steps,31,FALSE,,not_in_csv
starteam,31,FALSE,,not_in_csv
tuleap-oauth,31,FALSE,,not_in_csv
xpath-config-viewer,31,FALSE,,not_in_csv
deploydb,30,FALSE,,not_in_csv
emotional-hudson,30,FALSE,,not_in_csv
partyparrotstatus,30,FALSE,,not_in_csv
rad-builder,30,FALSE,,not_in_csv
redis-notifier,30,FALSE,,not_in_csv
shared-library-version-override,30,FALSE,,not_in_csv
teamscale-upload,30,FALSE,,not_in_csv
xlrelease-var-setter,30,FALSE,,not_in_csv
anka-build,29,FALSE,,not_in_csv
arachni-scanner,29,FALSE,,not_in_csv
assembla-auth,29,FALSE,,not_in_csv
azure-dev-spaces,29,FALSE,,not_in_csv
codebeamer-result-trend-updater,29,FALSE,,not_in_csv
codescene,29,FALSE,,not_in_csv
extension-filter,29,FALSE,,not_in_csv
fast-track,29,FALSE,,not_in_csv
gating-core,29,FALSE,,not_in_csv
kanboard,29,FALSE,,not_in_csv
mariadb-api,29,FALSE,,not_in_csv
nodepool-agents,29,FALSE,,not_in_csv
signal-killer,29,FALSE,,not_in_csv
testquality-updater,29,FALSE,,not_in_csv
view26,29,FALSE,,not_in_csv
views-containing-job,29,FALSE,,not_in_csv
vmware-vrealize-orchestrator,29,FALSE,,not_in_csv
abap-ci,28,FALSE,,not_in_csv
accelq-ci-connect,28,FALSE,,not_in_csv
aws-java-sdk2-autoscaling,28,FALSE,,not_in_csv
aws-java-sdk2-sns,28,FALSE,,not_in_csv
huaweicloud-credentials,28,FALSE,,not_in_csv
jbpm-workflow-plugin,28,FALSE,,not_in_csv
pangolin-testrail-connector,28,FALSE,,not_in_csv
pragprog,28,FALSE,,not_in_csv
unicorn,28,FALSE,,not_in_csv
urbancode-velocity,28,FALSE,,not_in_csv
AdaptivePlugin,27,FALSE,,not_in_csv
aqua-serverless,27,FALSE,,not_in_csv
browser-axis-plugin,27,FALSE,,not_in_csv
compuware-topaz-for-total-test,27,FALSE,,not_in_csv
defensics,27,FALSE,,not_in_csv
delphix,27,FALSE,,not_in_csv
diawi-upload,27,FALSE,,not_in_csv
hue-light,27,FALSE,,not_in_csv
ifttt-build-notifier,27,FALSE,,not_in_csv
metrics-aggregation,27,FALSE,,not_in_csv
remote-result-trigger,27,FALSE,,not_in_csv
rqm-plugin,27,FALSE,,not_in_csv
aws-java-sdk2-cloudwatchlogs,26,FALSE,,not_in_csv
azure-event-grid-notifier,26,FALSE,,not_in_csv
bmc-rpd,26,FALSE,,not_in_csv
build-node-column,26,FALSE,,not_in_csv
continuum,26,FALSE,,not_in_csv
deepsecurity-smartcheck,26,FALSE,,not_in_csv
flock,26,FALSE,,not_in_csv
gallio,26,FALSE,,not_in_csv
labmanager,26,FALSE,,not_in_csv
netdomain-labeler,26,FALSE,,not_in_csv
nopmdcheck,26,FALSE,,not_in_csv
pipeline-project-env,26,FALSE,,not_in_csv
probely-security,26,FALSE,,not_in_csv
unreliable-slave-plugin,26,FALSE,,not_in_csv
aws-java-sdk2-cloudwatch,25,FALSE,,not_in_csv
ci-with-toad-devops-toolkit,25,FALSE,,not_in_csv
clearcase-release,25,FALSE,,not_in_csv
crittercism-dsym,25,FALSE,,not_in_csv
ibm-cloud-devops,25,FALSE,,not_in_csv
loadninja,25,FALSE,,not_in_csv
misra-compliance-report-generator,25,FALSE,,not_in_csv
skip-cron-rebuild,25,FALSE,,not_in_csv
url-auth,25,FALSE,,not_in_csv
aws-java-sdk2-codedeploy,24,FALSE,,not_in_csv
bumblebee,24,FALSE,,not_in_csv
compuware-topaz-utilities,24,FALSE,,not_in_csv
database-mariadb,24,FALSE,,not_in_csv
dimensionsscm,24,FALSE,,not_in_csv
ecu-test-execution,24,FALSE,,not_in_csv
extreme-feedback,24,FALSE,,not_in_csv
housekeeper,24,FALSE,,not_in_csv
kmap-jenkins,24,FALSE,,not_in_csv
machine-learning,24,FALSE,,not_in_csv
octoperf,24,FALSE,,not_in_csv
pvcs_scm,24,FALSE,,not_in_csv
remoting-security-workaround,24,FALSE,,not_in_csv
shortcut-job,24,FALSE,,not_in_csv
thread-dump-action-plugin,24,FALSE,,not_in_csv
aws-java-sdk2-apigateway,23,FALSE,,not_in_csv
aws-java-sdk2-codebuild,23,FALSE,,not_in_csv
aws-java-sdk2-elasticloadbalancingv2,23,FALSE,,not_in_csv
azure-cosmosdb,23,FALSE,,not_in_csv
cloudbees-feature-management,23,FALSE,,not_in_csv
copyarchiver,23,FALSE,,not_in_csv
rallyBuild,23,FALSE,,not_in_csv
rancher,23,FALSE,,not_in_csv
testdroid-run-in-cloud,23,FALSE,,not_in_csv
adaptive-disconnector,22,FALSE,,not_in_csv
attention,22,FALSE,,not_in_csv
compuware-scm-downloader,22,FALSE,,not_in_csv
open-stf,22,FALSE,,not_in_csv
parallels-desktop,22,FALSE,,not_in_csv
portshift-scanner,22,FALSE,,not_in_csv
rapiddeploy-jenkins,22,FALSE,,not_in_csv
safe-batch-environment-filter,22,FALSE,,not_in_csv
zanata,22,FALSE,,not_in_csv
aws-java-sdk2-elasticbeanstalk,21,FALSE,,not_in_csv
postgresql-fingerprint-storage,21,FALSE,,not_in_csv
pry,21,FALSE,,not_in_csv
random-job-builder,21,FALSE,,not_in_csv
rhnpush-plugin,21,FALSE,,not_in_csv
rrod,21,FALSE,,not_in_csv
sasunit-plugin,21,FALSE,,not_in_csv
tag-profiler,21,FALSE,,not_in_csv
talend,21,FALSE,,not_in_csv
vault-scm-plugin,21,FALSE,,not_in_csv
SCTMExecutor,20,FALSE,,not_in_csv
app-detector,20,FALSE,,not_in_csv
aws-java-sdk2-efs,20,FALSE,,not_in_csv
aws-java-sdk2-organizations,20,FALSE,,not_in_csv
casdoor-auth,20,FALSE,,not_in_csv
cloudify,20,FALSE,,not_in_csv
compuware-xpediter-code-coverage,20,FALSE,,not_in_csv
eggplant-runner,20,FALSE,,not_in_csv
ipmessenger-plugin,20,FALSE,,not_in_csv
jenkins-tag-cloud-plugin,20,FALSE,,not_in_csv
jslint-checkstyle,20,FALSE,,not_in_csv
link-column,20,FALSE,,not_in_csv
perfectomobile,20,FALSE,,not_in_csv
propelo-job-reporter,20,FALSE,,not_in_csv
sametime,20,FALSE,,not_in_csv
script-scm,20,FALSE,,not_in_csv
sealights,20,FALSE,,not_in_csv
singleuseslave,20,FALSE,,not_in_csv
thycotic-devops-secrets-vault,20,FALSE,,not_in_csv
alauda-devops-credentials-provider,19,FALSE,,not_in_csv
aws-java-sdk2-sqs,19,FALSE,,not_in_csv
dagshub-branch-source,19,FALSE,,not_in_csv
drupal-developer,19,FALSE,,not_in_csv
ontrack,19,FALSE,,not_in_csv
package-drone,19,FALSE,,not_in_csv
plasticscm-mergebot,19,FALSE,,not_in_csv
portscanner,19,FALSE,,not_in_csv
clif-performance-testing,18,FALSE,,not_in_csv
compuware-ispw-operations,18,FALSE,,not_in_csv
daily-quote,18,FALSE,,not_in_csv
dotcommonitor-loadview,18,FALSE,,not_in_csv
flashlog-plugin,18,FALSE,,not_in_csv
hp-operations-orchestration-automation-execution-plugin,18,FALSE,,not_in_csv
ibm-application-security,18,FALSE,,not_in_csv
nuclei,18,FALSE,,not_in_csv
piketec-tpt,18,FALSE,,not_in_csv
policycenter-gate-validator,18,FALSE,,not_in_csv
twitter,18,FALSE,,not_in_csv
webload,18,FALSE,,not_in_csv
blueocean-analytics-tools,17,FALSE,,not_in_csv
comments-remover,17,FALSE,,not_in_csv
elasticbox,17,FALSE,,not_in_csv
helix-teamhub,17,FALSE,,not_in_csv
loadimpact-plugin,17,FALSE,,not_in_csv
meliora-testlab,17,FALSE,,not_in_csv
nopmdverifytrac,17,FALSE,,not_in_csv
packagecloud,17,FALSE,,not_in_csv
people-redirector,17,FALSE,,not_in_csv
zdevops,17,FALSE,,not_in_csv
alauda-pipeline,16,FALSE,,not_in_csv
appio,16,FALSE,,not_in_csv
aws-java-sdk2-kinesis,16,FALSE,,not_in_csv
azure-iot-edge,16,FALSE,,not_in_csv
deploy-integrationserver,16,FALSE,,not_in_csv
digicert-software-trust-gpg-sign,16,FALSE,,not_in_csv
externalresource-dispatcher,16,FALSE,,not_in_csv
harvest,16,FALSE,,not_in_csv
oracle-cloud-infrastructure-compute-classic,16,FALSE,,not_in_csv
perfecto,16,FALSE,,not_in_csv
pipeline-cloudwatch-logs,16,FALSE,,not_in_csv
qualys-iac-security,16,FALSE,,not_in_csv
report-diff,16,FALSE,,not_in_csv
send-stacktrace-to-eclipse-plugin,16,FALSE,,not_in_csv
tibco-builder,16,FALSE,,not_in_csv
vmware-vrealize-codestream,16,FALSE,,not_in_csv
wallarm-fast,16,FALSE,,not_in_csv
cloudevents,15,FALSE,,not_in_csv
eiffel-broadcaster,15,FALSE,,not_in_csv
forticwp-cicd,15,FALSE,,not_in_csv
gcr-scanner,15,FALSE,,not_in_csv
icn-plugin-loader,15,FALSE,,not_in_csv
japex,15,FALSE,,not_in_csv
jenkins-testswarm-plugin,15,FALSE,,not_in_csv
lacework-security-scanner,15,FALSE,,not_in_csv
loadfocus-loadtest,15,FALSE,,not_in_csv
overops-query,15,FALSE,,not_in_csv
pipeline-reporter-by-redpen,15,FALSE,,not_in_csv
sra-deploy,15,FALSE,,not_in_csv
srcclr-installer,15,FALSE,,not_in_csv
stoplightio-report,15,FALSE,,not_in_csv
zaproxy,15,FALSE,,not_in_csv
zohosprints,15,FALSE,,not_in_csv
ctrf-json,14,FALSE,,not_in_csv
hugo,14,FALSE,,not_in_csv
jx-resources,14,FALSE,,not_in_csv
s3-jobcacher-storage,14,FALSE,,not_in_csv
secret,14,FALSE,,not_in_csv
sematext,14,FALSE,,not_in_csv
slsa,14,FALSE,,not_in_csv
tanaguru,14,FALSE,,not_in_csv
travis-yml,14,FALSE,,not_in_csv
vboxwrapper,14,FALSE,,not_in_csv
workplace-notifier,14,FALSE,,not_in_csv
yandex-cloud-workers,14,FALSE,,not_in_csv
bigpanda-jenkins,13,FALSE,,not_in_csv
blink1,13,FALSE,,not_in_csv
ca-apm,13,FALSE,,not_in_csv
hyper-slaves,13,FALSE,,not_in_csv
itms-junit-report-publisher,13,FALSE,,not_in_csv
job-strongauth-simple,13,FALSE,,not_in_csv
osf-builder-suite-xml-linter,13,FALSE,,not_in_csv
tattletale-plugin,13,FALSE,,not_in_csv
tinfoil-scan,13,FALSE,,not_in_csv
wiz-scanner,13,FALSE,,not_in_csv
ws-execution-manager,13,FALSE,,not_in_csv
wso2id-oauth,13,FALSE,,not_in_csv
ApicaLoadtest,12,FALSE,,not_in_csv
azure-slave-plugin,12,FALSE,,not_in_csv
bitkeeper,12,FALSE,,not_in_csv
ci-with-toad-edge,12,FALSE,,not_in_csv
config-rotator,12,FALSE,,not_in_csv
ease-plugin,12,FALSE,,not_in_csv
experitest-cloud,12,FALSE,,not_in_csv
flexdeploy,12,FALSE,,not_in_csv
hpe-network-virtualization,12,FALSE,,not_in_csv
javanet-uploader,12,FALSE,,not_in_csv
oes-template,12,FALSE,,not_in_csv
quayio-trigger,12,FALSE,,not_in_csv
rigor-optimization,12,FALSE,,not_in_csv
smilehubnotifier,12,FALSE,,not_in_csv
sonatype-ci,12,FALSE,,not_in_csv
squashtm-publisher,12,FALSE,,not_in_csv
transifex,12,FALSE,,not_in_csv
updatebot,12,FALSE,,not_in_csv
url-change-trigger,12,FALSE,,not_in_csv
vrealize-automation-8,12,FALSE,,not_in_csv
absint-astree,11,FALSE,,not_in_csv
alibabacloud-edas,11,FALSE,,not_in_csv
beagle-security,11,FALSE,,not_in_csv
black-duck-sigma,11,FALSE,,not_in_csv
codethreat-scanner,11,FALSE,,not_in_csv
deployhub,11,FALSE,,not_in_csv
eggplant-plugin,11,FALSE,,not_in_csv
failedJobDeactivator,11,FALSE,,not_in_csv
hadoop,11,FALSE,,not_in_csv
imagecomparison,11,FALSE,,not_in_csv
logentries,11,FALSE,,not_in_csv
mock-load-builder,11,FALSE,,not_in_csv
report-generic-chart-column,11,FALSE,,not_in_csv
reqtify,11,FALSE,,not_in_csv
sahagin,11,FALSE,,not_in_csv
schedule-build-plugin,11,FALSE,,not_in_csv
synopsys-sigma,11,FALSE,,not_in_csv
wsap,11,FALSE,,not_in_csv
DotCi-InstallPackages,10,FALSE,,not_in_csv
copr,10,FALSE,,not_in_csv
embotics-vcommander,10,FALSE,,not_in_csv
exam,10,FALSE,,not_in_csv
helix-alm-test-management,10,FALSE,,not_in_csv
jobcacher-azure-storage,10,FALSE,,not_in_csv
jprt,10,FALSE,,not_in_csv
markdown-params,10,FALSE,,not_in_csv
opslevel,10,FALSE,,not_in_csv
packageversion,10,FALSE,,not_in_csv
qualys-api-security,10,FALSE,,not_in_csv
reactor-plugin,10,FALSE,,not_in_csv
relution-publisher,10,FALSE,,not_in_csv
sinatra-chef-builder,10,FALSE,,not_in_csv
skenai,10,FALSE,,not_in_csv
threadfix,10,FALSE,,not_in_csv
absint-a3,9,FALSE,,not_in_csv
alibabacloud-pkg-deployment,9,FALSE,,not_in_csv
arestocats,9,FALSE,,not_in_csv
cavisson-ns-nd-integration,9,FALSE,,not_in_csv
cerberus-testing,9,FALSE,,not_in_csv
cmvc,9,FALSE,,not_in_csv
collabnet-automic-deploy,9,FALSE,,not_in_csv
external-scheduler,9,FALSE,,not_in_csv
fogbugz,9,FALSE,,not_in_csv
google-analyze-code-security,9,FALSE,,not_in_csv
huaweicloud-ecs,9,FALSE,,not_in_csv
hudson-logaction-plugin,9,FALSE,,not_in_csv
humbug,9,FALSE,,not_in_csv
inedo-buildmaster,9,FALSE,,not_in_csv
karaf-build-step,9,FALSE,,not_in_csv
koji,9,FALSE,,not_in_csv
metadefender,9,FALSE,,not_in_csv
qrebel,9,FALSE,,not_in_csv
stackify-deployment-recorder,9,FALSE,,not_in_csv
testopia,9,FALSE,,not_in_csv
updraft-publisher,9,FALSE,,not_in_csv
walti,9,FALSE,,not_in_csv
apifortress,8,FALSE,,not_in_csv
artifactz,8,FALSE,,not_in_csv
blackduck-installer,8,FALSE,,not_in_csv
build-executors-filter-offline,8,FALSE,,not_in_csv
cloudhub-deployer,8,FALSE,,not_in_csv
cppunit,8,FALSE,,not_in_csv
deveo,8,FALSE,,not_in_csv
environment-variables-status-sync,8,FALSE,,not_in_csv
extensivetesting,8,FALSE,,not_in_csv
mdt-deployment,8,FALSE,,not_in_csv
node-sharing-orchestrator,8,FALSE,,not_in_csv
perl-smoke-test,8,FALSE,,not_in_csv
redhat-codeready-dependency-analysis,8,FALSE,,not_in_csv
screenrecorder,8,FALSE,,not_in_csv
shutdown-queue,8,FALSE,,not_in_csv
smartfrog-plugin,8,FALSE,,not_in_csv
statuspage-gating,8,FALSE,,not_in_csv
testkube-cli,8,FALSE,,not_in_csv
teststudio,8,FALSE,,not_in_csv
uithemes,8,FALSE,,not_in_csv
admin-params,7,FALSE,,not_in_csv
appcircle-testing-distribution,7,FALSE,,not_in_csv
appdome-build-2secure,7,FALSE,,not_in_csv
chaos-butler,7,FALSE,,not_in_csv
cloudbees-disk-usage-simple-plugin,7,FALSE,,not_in_csv
cloudbees-enterprise-plugins,7,FALSE,,not_in_csv
codescan,7,FALSE,,not_in_csv
conflict-aware-ondemand-strategy,7,FALSE,,not_in_csv
container-image-link,7,FALSE,,not_in_csv
graphql-server,7,FALSE,,not_in_csv
hudson-startup-trigger,7,FALSE,,not_in_csv
icq-notification,7,FALSE,,not_in_csv
jbpm-embedded-plugin,7,FALSE,,not_in_csv
klaros-testmanagement,7,FALSE,,not_in_csv
loaderio-jenkins-plugin,7,FALSE,,not_in_csv
metrics-ganglia,7,FALSE,,not_in_csv
onesky,7,FALSE,,not_in_csv
secone-security,7,FALSE,,not_in_csv
sofy-ai,7,FALSE,,not_in_csv
split-admin,7,FALSE,,not_in_csv
vdoo-vision,7,FALSE,,not_in_csv
venafi-vcert,7,FALSE,,not_in_csv
visualexpert,7,FALSE,,not_in_csv
SBuild,6,FALSE,,not_in_csv
aws-java-sdk2-logs,6,FALSE,,not_in_csv
boot-clj,6,FALSE,,not_in_csv
cloudguard-shiftleft,6,FALSE,,not_in_csv
compuware-strobe-measurement,6,FALSE,,not_in_csv
datical-db-plugin,6,FALSE,,not_in_csv
deadmanssnitch,6,FALSE,,not_in_csv
description-column,6,FALSE,,not_in_csv
girls,6,FALSE,,not_in_csv
in-toto,6,FALSE,,not_in_csv
itest,6,FALSE,,not_in_csv
jenkins-infra-test,6,FALSE,,not_in_csv
jmeter,6,FALSE,,not_in_csv
nutanix-calm,6,FALSE,,not_in_csv
peass-ci,6,FALSE,,not_in_csv
poll-mailbox-trigger,6,FALSE,,not_in_csv
qualityclouds,6,FALSE,,not_in_csv
r7insight-log-forwarder,6,FALSE,,not_in_csv
railflow-testrail,6,FALSE,,not_in_csv
silk-performer-plugin,6,FALSE,,not_in_csv
simpleupdatesite,6,FALSE,,not_in_csv
tuxdroid,6,FALSE,,not_in_csv
vaddy-plugin,6,FALSE,,not_in_csv
viber-notification,6,FALSE,,not_in_csv
xcp-ci,6,FALSE,,not_in_csv
yammer,6,FALSE,,not_in_csv
GatekeeperPlugin,5,FALSE,,not_in_csv
HiddenParameter,5,FALSE,,not_in_csv
alauda-devops-pipeline,5,FALSE,,not_in_csv
amqp-build-trigger,5,FALSE,,not_in_csv
argus-notifier,5,FALSE,,not_in_csv
ascentialtest-cmd-line,5,FALSE,,not_in_csv
build-configurator,5,FALSE,,not_in_csv
carbonetes-serverless-container-scanning-and-policy-compliance,5,FALSE,,not_in_csv
cas1,5,FALSE,,not_in_csv
catalogic-ecx,5,FALSE,,not_in_csv
cdevents,5,FALSE,,not_in_csv
cloudbees-deployer-plugin,5,FALSE,,not_in_csv
cloudcoreo-deploytime,5,FALSE,,not_in_csv
codeclimate-plugin,5,FALSE,,not_in_csv
compuware-topaz-for-enterprise-data,5,FALSE,,not_in_csv
compuware-zadviser-api,5,FALSE,,not_in_csv
finite-state-third-party-upload,5,FALSE,,not_in_csv
headspin,5,FALSE,,not_in_csv
javanet,5,FALSE,,not_in_csv
jdcloud-codedeploy,5,FALSE,,not_in_csv
jenkinswalldisplay-pom,5,FALSE,,not_in_csv
loadrunner,5,FALSE,,not_in_csv
monkit-plugin,5,FALSE,,not_in_csv
nis-notification-lamp,5,FALSE,,not_in_csv
pureload,5,FALSE,,not_in_csv
security-no-captcha,5,FALSE,,not_in_csv
simplify-qa-connector,5,FALSE,,not_in_csv
speaks,5,FALSE,,not_in_csv
ssh2easy-plugin,5,FALSE,,not_in_csv
suite-test-groups-publisher,5,FALSE,,not_in_csv
tcl,5,FALSE,,not_in_csv
teststudioapitesting,5,FALSE,,not_in_csv
typetalk,5,FALSE,,not_in_csv
ws-ctm,5,FALSE,,not_in_csv
CFLint,4,FALSE,,not_in_csv
ColumnPack-plugin,4,FALSE,,not_in_csv
beaker-builder,4,FALSE,,not_in_csv
binary-deployer,4,FALSE,,not_in_csv
breachlock-dast,4,FALSE,,not_in_csv
build-health-cache-updater,4,FALSE,,not_in_csv
ca-mat-performance-benchmarking-by-broadcom,4,FALSE,,not_in_csv
darcs,4,FALSE,,not_in_csv
dockerhub,4,FALSE,,not_in_csv
eagle-tester,4,FALSE,,not_in_csv
finite-state-binary-scan,4,FALSE,,not_in_csv
ibmi-steps,4,FALSE,,not_in_csv
icescrum,4,FALSE,,not_in_csv
kryptowire,4,FALSE,,not_in_csv
loadium,4,FALSE,,not_in_csv
matomo-analytics,4,FALSE,,not_in_csv
mergebase-sca,4,FALSE,,not_in_csv
nerrvana-plugin,4,FALSE,,not_in_csv
non-dynamic-hello-world,4,FALSE,,not_in_csv
nouvola-divecloud,4,FALSE,,not_in_csv
openstack-heat,4,FALSE,,not_in_csv
rusalad-plugin,4,FALSE,,not_in_csv
snowglobe,4,FALSE,,not_in_csv
soos-sca,4,FALSE,,not_in_csv
stackhammer,4,FALSE,,not_in_csv
thycotic-vault,4,FALSE,,not_in_csv
trunk-io,4,FALSE,,not_in_csv
writable-filesystem-monitor,4,FALSE,,not_in_csv
xltestview-plugin,4,FALSE,,not_in_csv
zscaler-iac-scan,4,FALSE,,not_in_csv
appcircle-enterprise-store,3,FALSE,,not_in_csv
appdome-validate-2secure,3,FALSE,,not_in_csv
appknox-scanner,3,FALSE,,not_in_csv
appthwack,3,FALSE,,not_in_csv
asakusa-satellite-plugin,3,FALSE,,not_in_csv
autify,3,FALSE,,not_in_csv
aws-java-sdk2-api-gateway,3,FALSE,,not_in_csv
bmc-cfa,3,FALSE,,not_in_csv
build-requester,3,FALSE,,not_in_csv
buildcoin-plugin,3,FALSE,,not_in_csv
caliper-ci,3,FALSE,,not_in_csv
collabnet-uc4-deploy,3,FALSE,,not_in_csv
couchdb-statistics,3,FALSE,,not_in_csv
create-fingerprint-plugin,3,FALSE,,not_in_csv
datadog-build-reporter,3,FALSE,,not_in_csv
delta-cloud,3,FALSE,,not_in_csv
devstack,3,FALSE,,not_in_csv
discobit-autoconfig,3,FALSE,,not_in_csv
dlisting-cov,3,FALSE,,not_in_csv
elOyente,3,FALSE,,not_in_csv
event-announcer,3,FALSE,,not_in_csv
flexteam,3,FALSE,,not_in_csv
foreman-node-sharing,3,FALSE,,not_in_csv
gamekins,3,FALSE,,not_in_csv
global-pipeline-parameters,3,FALSE,,not_in_csv
habitat,3,FALSE,,not_in_csv
hipchat-plugin,3,FALSE,,not_in_csv
jabber-server-plugin,3,FALSE,,not_in_csv
jbehave-hudson-plugin,3,FALSE,,not_in_csv
jenkins-leiningen,3,FALSE,,not_in_csv
jenkins-tracker,3,FALSE,,not_in_csv
jianliao,3,FALSE,,not_in_csv
loadcomplete,3,FALSE,,not_in_csv
lotus-connections-plugin,3,FALSE,,not_in_csv
oak9,3,FALSE,,not_in_csv
oslc-cm,3,FALSE,,not_in_csv
otabuilder,3,FALSE,,not_in_csv
pipeline-editor,3,FALSE,,not_in_csv
rally-update-plugin-1,3,FALSE,,not_in_csv
refit,3,FALSE,,not_in_csv
rtc,3,FALSE,,not_in_csv
sdelements,3,FALSE,,not_in_csv
sideex,3,FALSE,,not_in_csv
simplifyqa-pipeline-executor,3,FALSE,,not_in_csv
smalltest,3,FALSE,,not_in_csv
sms-notification,3,FALSE,,not_in_csv
sweagle,3,FALSE,,not_in_csv
themis,3,FALSE,,not_in_csv
usemango-runner,3,FALSE,,not_in_csv
visualworks-store,3,FALSE,,not_in_csv
wattspeed,3,FALSE,,not_in_csv
weibo,3,FALSE,,not_in_csv
wetest-automation,3,FALSE,,not_in_csv
zohoqengine,3,FALSE,,not_in_csv
apimap,2,FALSE,,not_in_csv
application-director-plugin,2,FALSE,,not_in_csv
appray,2,FALSE,,not_in_csv
apprenda,2,FALSE,,not_in_csv
aribot,2,FALSE,,not_in_csv
autonomiq,2,FALSE,,not_in_csv
cachet-gating,2,FALSE,,not_in_csv
carl,2,FALSE,,not_in_csv
easyqa,2,FALSE,,not_in_csv
elastest,2,FALSE,,not_in_csv
first-plugin,2,FALSE,,not_in_csv
gitorious,2,FALSE,,not_in_csv
hall-jenkins,2,FALSE,,not_in_csv
heroku-jenkins-plugin,2,FALSE,,not_in_csv
ikachan,2,FALSE,,not_in_csv
immuniweb,2,FALSE,,not_in_csv
incapptic-connect-uploader,2,FALSE,,not_in_csv
jacked,2,FALSE,,not_in_csv
jenkinspider,2,FALSE,,not_in_csv
jetbrains-space,2,FALSE,,not_in_csv
jsgames,2,FALSE,,not_in_csv
levo,2,FALSE,,not_in_csv
liverebel-deploy,2,FALSE,,not_in_csv
log-flow-visualizer,2,FALSE,,not_in_csv
lsf-cloud,2,FALSE,,not_in_csv
nodeofflinenotification,2,FALSE,,not_in_csv
notifo,2,FALSE,,not_in_csv
oversecured,2,FALSE,,not_in_csv
preflight-integration,2,FALSE,,not_in_csv
queueredirector,2,FALSE,,not_in_csv
radargun,2,FALSE,,not_in_csv
rpi-build-status,2,FALSE,,not_in_csv
scm-branch-pr-filter,2,FALSE,,not_in_csv
secone-sca-sast-security-scanner,2,FALSE,,not_in_csv
sensedia-api-platform,2,FALSE,,not_in_csv
testweaver,2,FALSE,,not_in_csv
uleska,2,FALSE,,not_in_csv
upload-artifacts-to-nexus,2,FALSE,,not_in_csv
vertx,2,FALSE,,not_in_csv
weibo4jenkins,2,FALSE,,not_in_csv
yandex-metrica,2,FALSE,,not_in_csv
zaproxy-jenkins,2,FALSE,,not_in_csv
AntepediaReporter-CI-plugin,1,FALSE,,not_in_csv
DotCi-Fig-template,1,FALSE,,not_in_csv
bart,1,FALSE,,not_in_csv
bevigil-ci,1,FALSE,,not_in_csv
blitz_io-jenkins,1,FALSE,,not_in_csv
buddycloud,1,FALSE,,not_in_csv
campfire,1,FALSE,,not_in_csv
cifs,1,FALSE,,not_in_csv
cloudaeye,1,FALSE,,not_in_csv
cloudbees-registration,1,FALSE,,not_in_csv
curseforge-publisher,1,FALSE,,not_in_csv
cyberchief-security-scanner,1,FALSE,,not_in_csv
deepcrawl-test,1,FALSE,,not_in_csv
drools,1,FALSE,,not_in_csv
essentials,1,FALSE,,not_in_csv
gprbuild,1,FALSE,,not_in_csv
hckrnews,1,FALSE,,not_in_csv
hello-world,1,FALSE,,not_in_csv
help-editor,1,FALSE,,not_in_csv
horreum,1,FALSE,,not_in_csv
humio,1,FALSE,,not_in_csv
ibm-continuous-release,1,FALSE,,not_in_csv
icedq,1,FALSE,,not_in_csv
indusface-was,1,FALSE,,not_in_csv
itms-for-jira,1,FALSE,,not_in_csv
kato,1,FALSE,,not_in_csv
lingr-plugin,1,FALSE,,not_in_csv
literate,1,FALSE,,not_in_csv
loadmance,1,FALSE,,not_in_csv
maplelabs-apm,1,FALSE,,not_in_csv
microdocs-integration,1,FALSE,,not_in_csv
mogotest,1,FALSE,,not_in_csv
openscada-jenkins-exporter,1,FALSE,,not_in_csv
ostorlab,1,FALSE,,not_in_csv
paaslane-estimate,1,FALSE,,not_in_csv
paranoia,1,FALSE,,not_in_csv
perfectomobile-jenkins,1,FALSE,,not_in_csv
quali-torque,1,FALSE,,not_in_csv
radargun-reporting,1,FALSE,,not_in_csv
reliza-integration,1,FALSE,,not_in_csv
signpath,1,FALSE,,not_in_csv
sladiator-notifier,1,FALSE,,not_in_csv
spoonscript,1,FALSE,,not_in_csv
telerik-appbuilder-plugin,1,FALSE,,not_in_csv
testein,1,FALSE,,not_in_csv
teststudiomobiletesting,1,FALSE,,not_in_csv
vagrant-plugin,1,FALSE,,not_in_csv
valid-network,1,FALSE,,not_in_csv
vessel,1,FALSE,,not_in_csv
waptpro,1,FALSE,,not_in_csv
warrior,1,FALSE,,not_in_csv
workflow-stm,1,FALSE,,not_in_csv
wwpass-plugin,1,FALSE,,not_in_csv
xframium,1,FALSE,,not_in_csv
xltest-plugin,1,FALSE,,not_in_csv
xpdev,1,FALSE,,not_in_csv
xygeni-sensor,1,FALSE,,not_in_csv
yaml-project,1,FALSE,,not_in_csv
zubhium,1,FALSE,,not_in_csv
